name,countries,regions,localities,status,has_downhill,has_nordic,downhill_distance_km,nordic_distance_km,vertical_m,min_elevation_m,max_elevation_m,lift_count,surface_lifts_count,run_convention,wikidata_id,websites,openskimap,id,geometry,lat,lng,sources
,Canada,Alberta,,operating,no,yes,,11,44,562,606,,,north_america,,,https://openskimap.org/?obj=19a04730-a685-4d59-bb0b-0f5ea3e8d64a,19a04730-a685-4d59-bb0b-0f5ea3e8d64a,Point,54.180350,-110.665291,
Miyazushi Oeyama (宮津市大江山スキー場),Japan,Kyoto Prefecture,,abandoned,yes,no,,,159,399,558,2,,japan,,,https://openskimap.org/?obj=19a191c4066d251f7bfb896a04e072c83399fa87,19a191c4066d251f7bfb896a04e072c83399fa87,Point,35.476980,135.162274,https://www.skimap.org/SkiAreas/view/1730
,United States,New York,,operating,no,yes,,11,141,512,652,,,north_america,,,https://openskimap.org/?obj=19a24b22-8d59-498d-af00-1f8cfc0fa143,19a24b22-8d59-498d-af00-1f8cfc0fa143,Point,42.704251,-77.464269,
,Switzerland,Graubunden,"Castrisch;Sagogn;Schleuis;Valendas",operating,no,yes,,5,35,735,770,,,europe,,,https://openskimap.org/?obj=19a40114-7adb-4343-ba94-01bb03a56d82,19a40114-7adb-4343-ba94-01bb03a56d82,Point,46.787021,9.249128,
,Norway,Agder,,operating,no,yes,,8,149,259,408,,,europe,,,https://openskimap.org/?obj=19b5e160-4732-4acd-8c59-b8b6faa1941e,19b5e160-4732-4acd-8c59-b8b6faa1941e,Point,58.525386,8.105056,
Bernex,France,Haute-Savoie,"Bernex;Vacheresse",operating,yes,no,16,,874,995,1870,10,7,europe,,,https://openskimap.org/?obj=19b6e308caa6766b21cb00e4fb40a82c4ee1f95b,19b6e308caa6766b21cb00e4fb40a82c4ee1f95b,Point,46.350738,6.703285,https://www.openstreetmap.org/relation/5759124 https://www.skimap.org/SkiAreas/view/797
"Горнолыжный комплекс ""ЗиЛ"", ZiL Ski Resort",Kyrgyzstan,Chuy,,operating,yes,no,5,,481,1854,2335,4,3,north_america,,http://zil.kg/,https://openskimap.org/?obj=19c3798b1fd7eb5ff238e593635f7d8a75046e62,19c3798b1fd7eb5ff238e593635f7d8a75046e62,Polygon,42.647340,74.764171,https://www.openstreetmap.org/way/1008397445 https://www.skimap.org/SkiAreas/view/14036
Yamatakahara Yamamoto Ojiya (小千谷山本山高原スキー場),Japan,Niigata Prefecture,,abandoned,yes,no,,,,,,,,japan,,https://old-skier.seesaa.net/article/145713802.html,https://openskimap.org/?obj=19c3b786003f5971b544e9a01e718363a0d892a0,19c3b786003f5971b544e9a01e718363a0d892a0,Point,37.279857,138.800653,https://www.skimap.org/SkiAreas/view/3567
Soleilhas-Vauplane,France,Alpes-de-Haute-Provence,"Soleilhas;Ubraye",,yes,no,,,216,1594,1810,3,3,europe,,http://www.soleilhas.fr/,https://openskimap.org/?obj=19c6da27027a8ef7a0f19f5170ae1835284990df,19c6da27027a8ef7a0f19f5170ae1835284990df,Point,43.884721,6.633340,https://www.skimap.org/SkiAreas/view/13633
Högbyn,Sweden,Vastmanland,,abandoned,yes,no,,,,,,,,europe,,,https://openskimap.org/?obj=19c6f463b88b98bdfe6dc425b303ad2cce13de16,19c6f463b88b98bdfe6dc425b303ad2cce13de16,Point,59.963886,15.720809,https://www.skimap.org/SkiAreas/view/14441
Quoggy Jo Ski Center,United States,Maine,"Fort Fairfield;Presque Isle",operating,yes,no,,,53,223,276,1,1,north_america,,https://www.skiquoggyjo.org/,https://openskimap.org/?obj=19c8a6d2e2e0488a5b323456eac857c033c36def,19c8a6d2e2e0488a5b323456eac857c033c36def,Polygon,46.724295,-67.928784,https://www.openstreetmap.org/way/1233544808 https://www.skimap.org/SkiAreas/view/3211
,Romania,Hunedoara,,operating,yes,no,2,,106,1212,1318,3,2,europe,,,https://openskimap.org/?obj=19cb09ce-3893-42f0-9520-d23ffdcea09d,19cb09ce-3893-42f0-9520-d23ffdcea09d,Point,45.330391,23.291399,
,United States,New York,,operating,no,yes,,1,67,287,353,,,north_america,,,https://openskimap.org/?obj=19d4762f-fe08-48c9-8cf2-3b8e86fd170e,19d4762f-fe08-48c9-8cf2-3b8e86fd170e,Point,42.588559,-78.001071,
,United States,Utah,,operating,no,yes,,12,246,2989,3235,,,north_america,,,https://openskimap.org/?obj=19dd7d60-3eb1-4a0d-801b-0eb7384fd4c4,19dd7d60-3eb1-4a0d-801b-0eb7384fd4c4,Point,37.626314,-112.828379,
,Russia,Pskov,,operating,no,yes,,,,,,,,europe,,,https://openskimap.org/?obj=19e2d65d-4ca3-4f82-b65c-bb1a5fd26ec7,19e2d65d-4ca3-4f82-b65c-bb1a5fd26ec7,Point,57.784574,28.337244,
Les Hautes Combes,France,Jura,Les Molunes,operating,yes,yes,3,,127,1167,1295,2,2,europe,,,https://openskimap.org/?obj=19ee0daa4794156b93085a7c9841dda7a1862a8f,19ee0daa4794156b93085a7c9841dda7a1862a8f,Polygon,46.365258,5.952346,https://www.openstreetmap.org/way/1227293739 https://www.skimap.org/SkiAreas/view/944
,"Austria;Germany","Bavaria;Vorarlberg","Balderschwang;Hittisau;Obermaiselstein",operating,no,yes,,42,337,788,1125,,,europe,,,https://openskimap.org/?obj=19ee7452-20db-4b2d-8a15-177a74450f44,19ee7452-20db-4b2d-8a15-177a74450f44,Point,47.453856,10.076027,
,Switzerland,Graubunden,"Castrisch;Sevgein",operating,no,yes,,5,77,719,795,,,europe,,,https://openskimap.org/?obj=19f0da6c-d64f-49ec-9c29-7dc662a527d0,19f0da6c-d64f-49ec-9c29-7dc662a527d0,Point,46.769640,9.222430,
,Germany,Thuringia,Schmiedefeld am Rennsteig,operating,yes,no,,,138,741,880,2,2,europe,,,https://openskimap.org/?obj=19fc6d2e-5b6b-4f7a-aa70-4f3c23aa1cc2,19fc6d2e-5b6b-4f7a-aa70-4f3c23aa1cc2,Point,50.615196,10.797601,
La Norma,France,Savoie,"Avrieux;Villarodin-Bourget",operating,yes,no,32,,1371,1352,2723,16,10,europe,,https://www.la-norma.ski/,https://openskimap.org/?obj=1a0088907c983cf22ebde01fbc7d28fed495f34d,1a0088907c983cf22ebde01fbc7d28fed495f34d,Point,45.189925,6.713063,https://www.openstreetmap.org/relation/4675075 https://www.skimap.org/SkiAreas/view/759
Bielmonte,Italy,Biella,,operating,yes,no,19,,396,1217,1613,8,3,europe,,https://www.bielmonteneve.it/,https://openskimap.org/?obj=1a01a340b840a58c515e5dbd7fec6e35e42f1ae8,1a01a340b840a58c515e5dbd7fec6e35e42f1ae8,Polygon,45.669603,8.083533,https://www.openstreetmap.org/way/1227290429 https://www.skimap.org/SkiAreas/view/4491
Marbachegg,Switzerland,Lucerne,Marbach,operating,yes,no,8,,593,879,1472,4,3,europe,,https://www.marbachegg.ch/,https://openskimap.org/?obj=1a0552c150a12e05420e272e4a600cb4e34044ae,1a0552c150a12e05420e272e4a600cb4e34044ae,Point,46.839774,7.905416,https://www.openstreetmap.org/relation/9206148 https://www.skimap.org/SkiAreas/view/3720
,Canada,Quebec,Sainte-Adèle,operating,no,yes,,0,29,371,400,,,north_america,,,https://openskimap.org/?obj=1a07feec-9f92-4dd2-9fe4-aa31ee8f7b40,1a07feec-9f92-4dd2-9fe4-aa31ee8f7b40,Point,45.951575,-74.078324,
,United States,Illinois,"Crystal Lake;Nunda",operating,no,yes,,3,44,254,298,,,north_america,,,https://openskimap.org/?obj=1a0a50ea-d81b-4fc8-8071-29266675a868,1a0a50ea-d81b-4fc8-8071-29266675a868,Point,42.259060,-88.306567,
Saint-Lary,France,Hautes-Pyrénées,"Aragnouet;Aulon;Cadeilhan-Trachère;Saint-Lary-Soulan;Vielle-Aure;Vignec",operating,yes,no,68,,867,1595,2462,27,14,europe,,,https://openskimap.org/?obj=1a132aee8f40c3ea1e676d4c270d212e1f991dc4,1a132aee8f40c3ea1e676d4c270d212e1f991dc4,Point,42.825220,0.252593,https://www.openstreetmap.org/relation/2926613
Gopshusbacken,Sweden,Dalarna,,operating,yes,no,,,182,248,430,2,2,europe,,,https://openskimap.org/?obj=1a15c2c3fe27c5354ae53207c9f9430cc344ed16,1a15c2c3fe27c5354ae53207c9f9430cc344ed16,Polygon,61.094277,14.246883,https://www.openstreetmap.org/relation/10698846
Lillomarka Arena,Norway,"Innlandet;Oslo;Viken","Asker;Dokka;Gjerdrum;Gjovik;Grua;Hagan;Harestua;Haugsbygd;Kjenner;Lierbyen;Oslo;Reinsvoll;Rotnes;Skedsmokorset;Skjetten;Slattum;Slemmestad;Tranby",operating,yes,yes,,2972,980,10,991,,,europe,,,https://openskimap.org/?obj=1a178b9602b62f4949d7ca1de04d35ddaa830004,1a178b9602b62f4949d7ca1de04d35ddaa830004,Polygon,59.973060,10.877691,https://www.openstreetmap.org/way/81927103 https://www.skimap.org/SkiAreas/view/18940
Snow Park,Switzerland,Valais,Fieschertal,operating,yes,no,0,,23,3439,3461,2,2,europe,,,https://openskimap.org/?obj=1a1ab729615570d1c015d1fb435284b4a204cab3,1a1ab729615570d1c015d1fb435284b4a204cab3,Polygon,46.547275,7.988323,https://www.openstreetmap.org/way/816210197
,Finland,Kymenlaakso,,operating,no,yes,,1,16,70,86,,,europe,,,https://openskimap.org/?obj=1a1af9f3-4017-4eb8-97dd-4f48b2834da7,1a1af9f3-4017-4eb8-97dd-4f48b2834da7,Point,60.962162,26.438794,
Kuutsemae,Estonia,Valga,,operating,yes,no,2,,57,160,217,5,5,europe,,https://kuutsemae.ee/en/,https://openskimap.org/?obj=1a1dc989266851dde695aa3a76a949b3dd90e963,1a1dc989266851dde695aa3a76a949b3dd90e963,Point,58.026126,26.322058,https://www.skimap.org/SkiAreas/view/14029
,Russia,Moscow Oblast,,operating,no,yes,,2,14,135,149,,,europe,,,https://openskimap.org/?obj=1a2bf796-01cb-464b-85c1-b7cc6f416a28,1a2bf796-01cb-464b-85c1-b7cc6f416a28,Point,55.913294,38.049558,
,Finland,North Karelen,Rääkkylä,operating,no,yes,,3,15,76,91,,,europe,,,https://openskimap.org/?obj=1a326760-e00a-443b-85dc-0e75b573a140,1a326760-e00a-443b-85dc-0e75b573a140,Point,62.321258,29.597101,
Sveitsin Hiihtokeskus,Finland,Uusimaa,,operating,yes,no,3,,70,89,159,5,5,europe,,https://sveitsinhiihtokeskus.fi/,https://openskimap.org/?obj=1a340b32684a4591f43a85e205d6ec420934eedf,1a340b32684a4591f43a85e205d6ec420934eedf,Polygon,60.653959,24.820225,https://www.openstreetmap.org/way/47312177 https://www.skimap.org/SkiAreas/view/14551
Timberland Hills,United States,Wisconsin,"Maple Plain;Roosevelt",operating,no,yes,,28,82,368,450,,,north_america,,https://timberlandhills.com,https://openskimap.org/?obj=1a39cd3f4bf96fc96cc3b6cadbc12bb8c8e61657,1a39cd3f4bf96fc96cc3b6cadbc12bb8c8e61657,Point,45.652799,-92.056092,https://www.openstreetmap.org/relation/18418236
Idre Himmelfjäll,Sweden,Dalarna,,operating,yes,no,21,,277,591,868,9,8,europe,,,https://openskimap.org/?obj=1a3bd1d7020659a9ad6c6dba4988b31f5ba9d819,1a3bd1d7020659a9ad6c6dba4988b31f5ba9d819,Polygon,61.900918,12.766111,https://www.openstreetmap.org/way/1486140808
Malinô Brdo,Slovakia,Zilina,,operating,yes,no,13,,661,544,1205,7,5,europe,Q11835953,https://www.bikepark.sk/,https://openskimap.org/?obj=1a45c9dbb61e41655ad73588902f20ec217d9e80,1a45c9dbb61e41655ad73588902f20ec217d9e80,Point,49.055242,19.261270,https://www.openstreetmap.org/relation/14610303 https://www.skimap.org/SkiAreas/view/14035
Lurisia Monte Pigna,Italy,Cuneo,,operating,yes,no,16,,919,826,1745,6,5,europe,,https://www.lurisiamontepigna.com/,https://openskimap.org/?obj=1a480579bd25798dac39e0c0f0dae7a725e86cf6,1a480579bd25798dac39e0c0f0dae7a725e86cf6,Point,44.272299,7.702338,https://www.openstreetmap.org/relation/3964324 https://www.skimap.org/SkiAreas/view/4471
,Norway,"Nordland;Trøndelag",,operating,no,yes,,41,618,460,1078,,,europe,,,https://openskimap.org/?obj=1a5a7f13-24b8-4237-b36d-d15f52c11cdf,1a5a7f13-24b8-4237-b36d-d15f52c11cdf,Point,65.152602,14.023097,
,Russia,Moscow Oblast,,operating,no,yes,,2,27,217,243,,,europe,,,https://openskimap.org/?obj=1a67e7bc-8715-4cbf-8785-0ef0a67a4a24,1a67e7bc-8715-4cbf-8785-0ef0a67a4a24,Point,56.142186,37.402111,
,Russia,Moscow Oblast,,operating,no,yes,,3,20,176,196,,,europe,,,https://openskimap.org/?obj=1a6d8765-0a2c-4997-83f5-76f1002ad774,1a6d8765-0a2c-4997-83f5-76f1002ad774,Point,56.152220,37.333077,
,Norway,Troms og Finnmark,Setermoen,operating,no,yes,,99,485,79,564,,,europe,,,https://openskimap.org/?obj=1a6de408-ebc4-4122-9825-ae66a8e01f36,1a6de408-ebc4-4122-9825-ae66a8e01f36,Point,68.976512,18.388794,
,Norway,Møre and Romsdal,Sunndalsora,operating,no,yes,,2,16,15,31,,,europe,,,https://openskimap.org/?obj=1a7918d8-8a66-4ceb-99d4-5bda1ea2ade6,1a7918d8-8a66-4ceb-99d4-5bda1ea2ade6,Point,62.671771,8.584883,
,Norway,Rogaland,,operating,no,yes,,10,161,17,177,,,europe,,,https://openskimap.org/?obj=1a7a9c36-029d-431d-b89a-5581541eb1e0,1a7a9c36-029d-431d-b89a-5581541eb1e0,Point,59.450876,5.342259,
Spiazzi di Gromo,Italy,Bergamo,,operating,yes,no,8,,538,1157,1695,5,1,europe,,https://www.spiazzidigromo.it/,https://openskimap.org/?obj=1a7d0e0819cfefc967c04c7ca92ba471e06a3c63,1a7d0e0819cfefc967c04c7ca92ba471e06a3c63,Polygon,45.962565,9.962491,https://www.openstreetmap.org/way/1359316356 https://www.skimap.org/SkiAreas/view/4431
"苗場スキー場, Naeba Ski Resort, Naeba sukī-ba",Japan,Niigata Prefecture,,operating,yes,no,14,,899,888,1787,16,,japan,Q3268287,https://www.princehotels.co.jp/ski/naeba/,https://openskimap.org/?obj=1a8468ff9dfaf2dabcec8452076e0b425c1dd6b9,1a8468ff9dfaf2dabcec8452076e0b425c1dd6b9,Polygon,36.793785,138.774806,https://www.openstreetmap.org/way/952129313 https://www.skimap.org/SkiAreas/view/1505
,Canada,Quebec,"Ivry-sur-le-Lac;Sainte-Agathe-des-Monts",operating,no,yes,,2,104,369,473,,,north_america,,,https://openskimap.org/?obj=1a86f300-2f9d-4f34-907a-9ed8d56fb66c,1a86f300-2f9d-4f34-907a-9ed8d56fb66c,Point,46.067323,-74.322752,
Blue Ridge Mountain Resort,Canada,Alberta,,operating,yes,no,,,,,,,,north_america,,https://blueridgemountainresort.ca/,https://openskimap.org/?obj=1a8f438321c3b766f19e10ebb1c22549d73d0b5a,1a8f438321c3b766f19e10ebb1c22549d73d0b5a,Point,58.137118,-116.404253,https://www.skimap.org/SkiAreas/view/15554
Трехгорье (Trehgorye),Russia,Khanty-Mansi,,operating,yes,no,,,34,43,77,2,2,europe,,https://3gorki.ru/,https://openskimap.org/?obj=1a980602ba3474b8867a2da21b6733fbafa635b1,1a980602ba3474b8867a2da21b6733fbafa635b1,Point,60.755284,76.403321,https://www.skimap.org/SkiAreas/view/5853
,Norway,Vestfold og Telemark,,operating,no,yes,,26,212,94,306,,,europe,,,https://openskimap.org/?obj=1aaf3f69-f8bd-479a-a1e3-4f6105221909,1aaf3f69-f8bd-479a-a1e3-4f6105221909,Point,59.280896,9.984490,
,United States,Wyoming,Sheridan,operating,no,yes,,2,8,1149,1157,,,north_america,,,https://openskimap.org/?obj=1ab58e9b-d2ff-49f6-acc9-0e8174713f14,1ab58e9b-d2ff-49f6-acc9-0e8174713f14,Point,44.775946,-106.951675,
Kopaonik,Serbia,"Mitrovica;Rasinski upravni okrug;Raska",,operating,yes,yes,59,1,624,1350,1974,27,16,europe,,https://www.skijalistasrbije.rs/,https://openskimap.org/?obj=1ad6e25ebaadb56de905f0eb8c1d43bca1548e35,1ad6e25ebaadb56de905f0eb8c1d43bca1548e35,Polygon,43.289085,20.826256,https://www.openstreetmap.org/way/1245646562 https://www.skimap.org/SkiAreas/view/1056
Plymouth Notch,United States,Vermont,,abandoned,yes,no,,,,,,,,north_america,,https://www.skithenotch.com/,https://openskimap.org/?obj=1ad75b68aa63e44502bdeca52c4e46ab66da0b27,1ad75b68aa63e44502bdeca52c4e46ab66da0b27,Point,43.530878,-72.750778,https://www.skimap.org/SkiAreas/view/1090
,Finland,Paijanne Tavastia,Kärkölän kk.,operating,no,yes,,4,40,107,147,,,europe,,,https://openskimap.org/?obj=1ad84ec0-c471-4a3c-b774-9bcf07d54732,1ad84ec0-c471-4a3c-b774-9bcf07d54732,Point,60.916979,25.246305,
Ridge Runner,United States,New York,Glenville,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=1ad8a182791ddead3f6c8c1c8cf606ecf7d8ae07,1ad8a182791ddead3f6c8c1c8cf606ecf7d8ae07,Point,42.921833,-74.026000,https://www.skimap.org/SkiAreas/view/19003
,Russia,Sverdlovsk,,operating,no,yes,,11,108,365,472,,,europe,,,https://openskimap.org/?obj=1ada0687-5ca4-4cbd-a6bb-a0644d6b352a,1ada0687-5ca4-4cbd-a6bb-a0644d6b352a,Point,56.913742,60.078437,
,United States,Minnesota,Silver Creek,operating,no,yes,,8,41,298,339,,,north_america,,,https://openskimap.org/?obj=1ade9ef3-c5fa-40ba-a904-201b042281ed,1ade9ef3-c5fa-40ba-a904-201b042281ed,Point,45.314631,-93.942606,
Megève Véry,France,Haute-Savoie,Megève,abandoned,yes,no,,,,,,,,europe,,https://stationsfantomes.wordpress.com/2018/02/17/very/,https://openskimap.org/?obj=1ae615c8d439cfba0212b755f4764effe73cf535,1ae615c8d439cfba0212b755f4764effe73cf535,Point,45.827811,6.595717,https://www.skimap.org/SkiAreas/view/14929
,Slovakia,Kosice,,operating,no,yes,,8,57,470,527,,,europe,,,https://openskimap.org/?obj=1aeeeec4-cf49-4008-b990-019e3563b0c4,1aeeeec4-cf49-4008-b990-019e3563b0c4,Point,48.942679,20.521920,
Parque Guaiquivilo,Chile,Del Maule,,operating,yes,yes,,,,,,,,europe,,https://parqueguaiquivilo.cl/,https://openskimap.org/?obj=1af19a8093e93cf1bb7027b36e448d062513a14b,1af19a8093e93cf1bb7027b36e448d062513a14b,Point,-36.041404,-70.948258,https://www.skimap.org/SkiAreas/view/19012
明月山滑雪场,China,Jiangxi,,operating,yes,no,0,,18,1578,1596,,,north_america,,,https://openskimap.org/?obj=1af8039c4a1c25ff8aa9c81170e816e0909f4362,1af8039c4a1c25ff8aa9c81170e816e0909f4362,Polygon,27.591571,114.287964,https://www.openstreetmap.org/way/1358556773
,Germany,Saxony,Mildenau,operating,no,yes,,0,23,580,603,,,europe,,,https://openskimap.org/?obj=1af9d283-77ce-4a51-80f7-0862c24c1df9,1af9d283-77ce-4a51-80f7-0862c24c1df9,Point,50.577298,13.099174,
,Switzerland,Appenzell Ausserrhoden,Heiden,operating,no,yes,,3,15,790,805,,,europe,,,https://openskimap.org/?obj=1afb3ed7-0732-4670-bece-2f7ec763233b,1afb3ed7-0732-4670-bece-2f7ec763233b,Point,47.436832,9.541786,
,Estonia,Ida-Viru,Narva,operating,no,yes,,4,12,11,23,,,europe,,,https://openskimap.org/?obj=1afbe35b-c2e5-4f40-8359-1b5e7162ff6d,1afbe35b-c2e5-4f40-8359-1b5e7162ff6d,Point,59.394456,28.164890,
Wolverine Ski Trails,United States,Michigan,"Bessemer;Ironwood",operating,no,yes,,15,94,449,544,,,north_america,,https://www.wolverinenordic.com,https://openskimap.org/?obj=1afc9e5a41291639ea9814fa9237a92025656d5a,1afc9e5a41291639ea9814fa9237a92025656d5a,Point,46.491396,-90.106608,https://www.openstreetmap.org/relation/18362286
,United States,New York,,operating,no,yes,,0,6,658,664,,,north_america,,,https://openskimap.org/?obj=1b12078c-1d43-4545-a17b-f7c9bf0d34ae,1b12078c-1d43-4545-a17b-f7c9bf0d34ae,Point,44.182329,-73.959700,
,United States,Oregon,,operating,no,yes,,1,71,1686,1757,,,north_america,,,https://openskimap.org/?obj=1b14c5f1-5147-4929-a954-3c6ed35786f4,1b14c5f1-5147-4929-a954-3c6ed35786f4,Point,43.633312,-122.095327,
,Germany,Bavaria,"Brannenburg;Flintsbach",operating,no,yes,,6,28,479,507,,,europe,,,https://openskimap.org/?obj=1b18228b-d6a7-4af8-a856-d073ea35f9fc,1b18228b-d6a7-4af8-a856-d073ea35f9fc,Point,47.721711,12.110778,
Усть-Качкинская,Russia,Perm,,operating,no,yes,,8,28,93,121,,,europe,,,https://openskimap.org/?obj=1b1cd30816daad36a49ca5a79fd4912aa785afd8,1b1cd30816daad36a49ca5a79fd4912aa785afd8,Polygon,58.018941,55.697748,https://www.openstreetmap.org/way/1138911453
,Slovakia,Zilina,,operating,no,yes,,5,401,893,1295,,,europe,,,https://openskimap.org/?obj=1b1d3b57-ad51-42a1-aae0-8e14e2990254,1b1d3b57-ad51-42a1-aae0-8e14e2990254,Point,49.166842,19.713654,
,France,Cantal,"Pailherols;Thiézac",operating,no,yes,,30,400,945,1346,,,europe,,,https://openskimap.org/?obj=1b2182e3-6940-4517-b1a0-1b5864a66cb8,1b2182e3-6940-4517-b1a0-1b5864a66cb8,Point,44.988121,2.707533,
Sonnenbergbahn,Austria,Tyrol,,operating,yes,no,0,,77,1024,1102,1,1,europe,,,https://openskimap.org/?obj=1b21cecdeda7bf3f89a3dc77c86536951a3e19d8,1b21cecdeda7bf3f89a3dc77c86536951a3e19d8,Point,47.097799,11.278793,https://www.openstreetmap.org/relation/5974834
玉华宫滑雪场,China,Shaanxi,,operating,yes,no,1,,70,1394,1464,,,north_america,,,https://openskimap.org/?obj=1b227dbecee09f7fe84f95806e7115a72eecaece,1b227dbecee09f7fe84f95806e7115a72eecaece,Polygon,35.325433,108.903068,https://www.openstreetmap.org/way/1356118530 https://www.skimap.org/SkiAreas/view/13831
Latemar Dolomites,Italy,"Bolzano/Bozen;Trento",,operating,yes,no,42,,884,1539,2423,20,4,europe,Q2292113,https://www.latemar.it/,https://openskimap.org/?obj=1b2d642d45256699542b9355f9c1c6830c6b37da,1b2d642d45256699542b9355f9c1c6830c6b37da,Polygon,46.352712,11.548411,https://www.openstreetmap.org/way/542223677 https://www.skimap.org/SkiAreas/view/2094
,Latvia,Aglonas,,operating,no,yes,,1,12,144,156,,,europe,,,https://openskimap.org/?obj=1b2fd6af-33f6-499e-ab47-3e4deeb72706,1b2fd6af-33f6-499e-ab47-3e4deeb72706,Point,56.136497,26.998415,
Cerler,Spain,Huesca,,operating,yes,no,61,,1116,1503,2619,18,8,europe,,https://www.cerler.com/,https://openskimap.org/?obj=1b306639a276ae1103bb8f7f682db30d717d65be,1b306639a276ae1103bb8f7f682db30d717d65be,Point,42.559886,0.556635,https://www.openstreetmap.org/relation/2927134 https://www.skimap.org/SkiAreas/view/1979
,Germany,Bavaria,Neustadt bei Coburg,operating,no,yes,,6,30,458,488,,,europe,,,https://openskimap.org/?obj=1b36ad97-7362-4c77-b39e-55c0bfa2aee5,1b36ad97-7362-4c77-b39e-55c0bfa2aee5,Point,50.341409,11.065543,
,Finland,South Karelia,Imatra,operating,no,yes,,57,61,50,111,,,europe,,,https://openskimap.org/?obj=1b376420-bc26-417f-a695-7519b29d589e,1b376420-bc26-417f-a695-7519b29d589e,Point,61.193520,28.739171,
,Norway,Trøndelag,,operating,no,yes,,6,50,215,264,,,europe,,,https://openskimap.org/?obj=1b40abf2-c6fc-4728-80be-00b40f63d5f0,1b40abf2-c6fc-4728-80be-00b40f63d5f0,Point,64.954821,13.131082,
,Russia,Nizhny Novgorod,,operating,no,yes,,12,25,118,143,,,europe,,,https://openskimap.org/?obj=1b410abf-ad3b-4302-bc7d-a7a168c0b10a,1b410abf-ad3b-4302-bc7d-a7a168c0b10a,Point,55.415459,42.473246,
,Germany,Hesse,"Kassel;Schauenburg",operating,yes,no,0,,72,523,595,1,1,europe,,,https://openskimap.org/?obj=1b450d85-811a-4b95-9e52-721c3ed7118d,1b450d85-811a-4b95-9e52-721c3ed7118d,Point,51.304940,9.359641,
,Germany,Bavaria,Dollnstein,operating,yes,no,0,,55,432,488,1,1,europe,,,https://openskimap.org/?obj=1b536406-3729-4d8c-ae56-a8d0c867cc81,1b536406-3729-4d8c-ae56-a8d0c867cc81,Point,48.848925,11.085953,
